"match_type","match_id","team_id","inning","bowler","bowler_name","total_score","balls_bowled","runs_given","expected_runs_given","wickets","smart_wickets","dot_balls","smart_dot_balls_per_over"
"ODI","1144513",9,1,5603,"Mohammad Nabi","69.182","86","44","74.850","27","37.80","56","4.83"
"ODI","1144513",9,1,7198,"Mujeeb Ur Rahman","96.364","178","39","141.114","121","163.64","151","6.07"
"ODI","1144513",9,1,9126,"Gulbadin Naib","47.545","86","56","74.500","28","24.96","49","4.83"
"ODI","1144513",9,1,14350,"Rahmat Shah","12.273","6","7","4.086","0","0.00","2","2.50"
"ODI","1144514",2,2,3597,"MA Starc","88.182","242","43","247.232","194","279.96","219","6.11"
"ODI","1144514",2,2,4151,"JP Behrendorff","83.273","261","44","258.575","206","242.76","242","7.18"
"ODI","1144514",2,2,8624,"NM Lyon","21.273","54","43","44.898","0","0.00","27","3.81"
"ODI","1144514",2,2,10490,"GJ Maxwell","15.000","12","15","8.892","0","0.00","7","4.38"
"ODI","1144514",2,2,12473,"MP Stoinis","60.636","166","29","124.857","125","166.60","145","6.55"
"ODI","1144514",2,2,12794,"PJ Cummins","28.000","48","41","45.544","0","0.00","30","4.34"
"ODI","1144514",3,1,2052,"AU Rashid","16.818","60","49","49.788","0","0.00","31","3.95"
"ODI","1144514",3,1,4336,"CR Woakes","74.182","228","46","289.508","170","159.04","203","7.68"
"ODI","1144514",3,1,4852,"JC Archer","48.909","164","56","167.134","111","154.60","141","6.28"
"ODI","1144514",3,1,8104,"MA Wood","69.727","203","59","205.598","150","202.40","177","6.61"
"ODI","1144514",3,1,10779,"MM Ali","86.364","236","42","177.096","201","281.40","212","6.74"
"ODI","1144514",3,1,12885,"BA Stokes","32.182","50","29","41.718","15","20.60","31","4.71"
"ODI","1144515",4,1,3948,"Shaheen Shah Afridi","99.231","182","28","160.524","125","203.28","165","5.86"
"ODI","1144515",4,1,8873,"Mohammad Hafeez","53.385","42","22","35.142","0","0.00","25","4.18"
"ODI","1144515",4,1,8985,"Imad Wasim","29.231","18","17","13.218","0","0.00","7","2.67"
"ODI","1144515",4,1,9042,"Shadab Khan","90.615","158","43","104.390","99","136.60","130","6.20"
"ODI","1144515",4,1,10298,"Wahab Riaz","40.154","60","55","53.104","0","0.00","30","3.85"
"ODI","1144515",4,1,12934,"Mohammad Amir","73.538","101","67","96.173","42","70.56","72","4.62"
"ODI","1144515",8,2,2685,"LH Ferguson","63.132","61","50","55.702","13","21.84","38","4.75"
"ODI","1144515",8,2,8367,"JDS Neesham","32.088","18","20","13.240","0","0.00","9","3.75"
"ODI","1144515",8,2,8515,"C de Grandhomme","37.253","12","12","9.684","0","0.00","6","3.75"
"ODI","1144515",8,2,9640,"TA Boult","69.451","71","48","65.257","12","20.16","53","5.18"
"ODI","1144515",8,2,10079,"C Munro","24.231","6","9","6.104","0","0.00","1","1.25"
"ODI","1144515",8,2,11958,"KS Williamson","76.538","69","39","47.932","22","29.20","45","4.89"
"ODI","1144515",8,2,13115,"MJ Santner","50.879","60","38","44.760","0","0.00","37","4.73"
"ODI","1144515",8,2,13311,"MJ Henry","59.121","42","25","39.150","0","0.00","27","4.25"
"ODI","1144516",1,1,871,"JO Holder","85.091","443","33","380.535","385","529.80","429","7.28"
"ODI","1144516",1,1,6907,"KAJ Roach","93.636","455","36","401.505","398","611.12","436","6.24"
"ODI","1144516",1,1,9276,"SS Cottrell","78.364","214","50","251.933","156","133.76","185","7.56"
"ODI","1144516",1,1,10412,"FA Allen","28.909","60","52","51.432","0","0.00","27","3.38"
"ODI","1144516",1,1,11398,"O Thomas","20.364","42","63","42.114","0","0.00","18","3.07"
"ODI","1144516",1,1,13041,"CR Brathwaite","12.727","18","33","20.698","0","0.00","0","0.00"
"ODI","1144516",6,2,3981,"JJ Bumrah","52.909","60","9","48.684","26","25.20","52","6.05"
"ODI","1144516",6,2,4983,"YS Chahal","48.909","87","39","60.639","47","39.80","69","5.95"
"ODI","1144516",6,2,8064,"Mohammed Shami","85.455","288","16","260.635","254","390.92","279","6.23"
"ODI","1144516",6,2,8075,"Kuldeep Yadav","62.364","124","35","93.216","71","95.80","98","5.93"
"ODI","1144516",6,2,8823,"KM Jadhav","31.727","6","4","5.226","0","0.00","5","6.25"
"ODI","1144516",6,2,12611,"HH Pandya","24.545","31","28","28.544","2","2.80","14","3.29"
"ODI","1144517",5,2,851,"NLTC Perera","36.182","32","28","34.074","0","0.00","15","3.14"
"ODI","1144517",5,2,2660,"RAS Lakmal","28.091","36","47","39.819","0","0.00","15","2.92"
"ODI","1144517",5,2,7182,"DM de Silva","47.818","24","18","26.059","0","0.00","14","3.81"
"ODI","1144517",5,2,8743,"BMAJ Mendis","41.091","42","36","44.645","0","0.00","16","2.86"
"ODI","1144517",5,2,9229,"SL Malinga","94.545","182","47","217.072","123","206.64","160","5.44"
"ODI","1144517",5,2,9897,"I Udana","23.182","30","29","31.228","0","0.00","11","2.75"
"ODI","1144517",45,1,987,"D Pretorius","73.818","97","25","101.199","40","62.44","83","6.19"
"ODI","1144517",45,1,2619,"JP Duminy","47.182","24","15","29.400","13","12.60","19","5.94"
"ODI","1144517",45,1,9842,"AL Phehlukwayo","81.455","89","38","122.269","42","33.92","65","6.29"
"ODI","1144517",45,1,9930,"Imran Tahir","36.818","60","36","57.750","0","0.00","34","4.50"
"ODI","1144517",45,1,13198,"K Rabada","60.727","78","36","101.258","20","22.40","58","5.44"
"ODI","1144517",45,1,14460,"CH Morris","91.818","153","46","176.634","99","93.68","132","6.74"
"ODI","1144518",7,1,3948,"Shaheen Shah Afridi","100.000","160","47","149.240","104","88.80","138","7.06"
"ODI","1144518",7,1,8873,"Mohammad Hafeez","21.364","12","10","9.084","0","0.00","4","2.50"
"ODI","1144518",7,1,8985,"Imad Wasim","60.182","84","48","62.102","26","37.16","58","4.96"
"ODI","1144518",7,1,9042,"Shadab Khan","36.727","69","44","49.114","10","14.00","38","4.20"
"ODI","1144518",7,1,10298,"Wahab Riaz","84.182","91","29","77.679","45","46.04","73","6.20"
"ODI","1144518",7,1,12934,"Mohammad Amir","43.455","60","41","51.593","0","0.00","39","4.63"
"ODI","1144518",8,2,532,"Hamid Hassan","24.455","12","13","10.248","0","0.00","8","4.00"
"ODI","1144518",8,2,5410,"Rashid Khan","54.727","70","50","56.949","11","15.40","45","4.97"
"ODI","1144518",8,2,5537,"Samiullah Shenwari","34.364","48","32","32.189","0","0.00","27","4.44"
"ODI","1144518",8,2,5603,"Mohammad Nabi","76.909","88","23","63.328","30","42.00","66","5.63"
"ODI","1144518",8,2,7198,"Mujeeb Ur Rahman","87.273","92","34","72.229","34","49.36","67","5.10"
"ODI","1144518",8,2,9126,"Gulbadin Naib","17.727","58","73","48.957","0","0.00","20","2.35"
"ODI","1144519",3,1,2685,"LH Ferguson","97.143","383","49","326.400","325","537.84","358","6.23"
"ODI","1144519",3,1,5682,"IS Sodhi","27.262","36","35","30.900","0","0.00","12","2.63"
"ODI","1144519",3,1,8367,"JDS Neesham","88.095","276","28","192.822","242","319.20","261","7.09"
"ODI","1144519",3,1,8515,"C de Grandhomme","34.881","48","29","37.443","0","0.00","31","4.25"
"ODI","1144519",3,1,9640,"TA Boult","81.190","218","51","207.936","162","220.56","193","6.14"
"ODI","1144519",3,1,11958,"KS Williamson","44.643","55","25","42.937","14","11.84","32","4.85"
"ODI","1144519",3,1,13115,"MJ Santner","18.929","18","23","12.008","0","0.00","8","3.33"
"ODI","1144519",4,2,2742,"SPD Smith","58.214","40","6","26.228","29","29.80","34","6.38"
"ODI","1144519",4,2,3597,"MA Starc","86.429","216","26","164.110","163","190.00","203","7.26"
"ODI","1144519",4,2,4151,"JP Behrendorff","65.000","104","31","87.964","52","87.36","87","5.88"
"ODI","1144519",4,2,8624,"NM Lyon","48.929","83","36","66.540","24","24.00","60","5.57"
"ODI","1144519",4,2,10490,"GJ Maxwell","28.571","24","18","15.168","0","0.00","10","3.13"
"ODI","1144519",4,2,10634,"AJ Finch","17.500","6","7","3.792","0","0.00","2","2.50"
"ODI","1144519",4,2,12473,"MP Stoinis","25.714","12","12","7.584","0","0.00","7","4.38"
"ODI","1144519",4,2,12794,"PJ Cummins","75.714","118","14","80.186","83","112.20","110","6.79"
"ODI","1144520",1,2,2052,"AU Rashid","33.000","36","40","35.568","0","0.00","12","2.54"
"ODI","1144520",1,2,4336,"CR Woakes","93.000","449","58","541.693","391","579.20","424","6.60"
"ODI","1144520",1,2,4852,"JC Archer","54.000","60","45","73.614","0","0.00","33","3.70"
"ODI","1144520",1,2,8104,"MA Wood","40.000","60","73","71.489","0","0.00","19","2.40"
"ODI","1144520",1,2,8865,"LE Plunkett","93.000","538","55","551.579","481","609.92","505","7.39"
"ODI","1144520",1,2,12885,"BA Stokes","22.500","24","34","22.338","0","0.00","7","2.19"
"ODI","1144520",2,1,3981,"JJ Bumrah","73.000","116","44","165.814","57","61.92","86","6.18"
"ODI","1144520",2,1,4983,"YS Chahal","31.000","60","88","69.721","0","0.00","28","3.40"
"ODI","1144520",2,1,8064,"Mohammed Shami","88.000","397","69","490.280","342","392.36","374","7.72"
"ODI","1144520",2,1,8075,"Kuldeep Yadav","56.000","89","72","81.906","30","41.60","54","4.55"
"ODI","1144520",2,1,12611,"HH Pandya","41.000","60","60","63.123","0","0.00","22","2.78"
"ODI","1144521",6,2,3624,"FDM Karunaratne","23.333","6","7","5.274","0","0.00","4","5.00"
"ODI","1144521",6,2,7182,"DM de Silva","35.833","60","49","65.382","0","0.00","31","3.58"
"ODI","1144521",6,2,7346,"CAK Rajitha","97.500","223","76","247.303","164","229.60","191","6.44"
"ODI","1144521",6,2,7881,"AD Mathews","88.333","82","6","129.724","71","76.64","77","8.45"
"ODI","1144521",6,2,9229,"SL Malinga","64.167","81","55","112.064","24","31.92","55","4.67"
"ODI","1144521",6,2,9897,"I Udana","27.500","60","67","73.473","0","0.00","27","3.58"
"ODI","1144521",6,2,9928,"JDF Vandersay","71.250","82","50","77.134","41","36.20","59","5.40"
"ODI","1144521",45,1,871,"JO Holder","90.000","128","59","150.275","70","83.60","92","5.37"
"ODI","1144521",45,1,9276,"SS Cottrell","39.250","64","69","80.093","5","5.60","32","3.80"
"ODI","1144521",45,1,10412,"FA Allen","54.083","64","44","59.940","17","23.80","39","4.57"
"ODI","1144521",45,1,11398,"O Thomas","58.917","69","58","88.664","10","6.08","41","4.35"
"ODI","1144521",45,1,12487,"ST Gabriel","15.417","30","46","36.277","0","0.00","12","2.70"
"ODI","1144521",45,1,13041,"CR Brathwaite","24.000","42","53","49.357","0","0.00","15","2.79"
"ODI","1144522",1,1,600,"Mustafizur Rahman","100.000","925","59","1207.269","870","981.16","894","8.03"
"ODI","1144522",1,1,4418,"Soumya Sarkar","86.667","301","33","249.864","266","371.60","280","6.98"
"ODI","1144522",1,1,7210,"Shakib Al Hasan","69.091","157","41","168.659","98","108.16","129","7.18"
"ODI","1144522",1,1,7863,"Mosaddek Hossain","8.182","24","32","22.860","0","0.00","7","2.19"
"ODI","1144522",1,1,10330,"Mohammad Saifuddin","15.152","42","59","51.876","0","0.00","17","2.61"
"ODI","1144522",1,1,12939,"Mashrafe Mortaza","20.758","30","36","33.341","0","0.00","15","3.50"
"ODI","1144522",1,1,14085,"Rubel Hossain","73.788","172","48","143.298","125","173.00","145","6.36"
"ODI","1144522",9,2,2615,"B Kumar","24.545","70","51","78.484","17","8.80","42","4.56"
"ODI","1144522",9,2,3981,"JJ Bumrah","53.636","93","55","110.571","37","23.12","66","5.61"
"ODI","1144522",9,2,4983,"YS Chahal","46.818","96","50","90.608","37","43.40","67","5.28"
"ODI","1144522",9,2,8064,"Mohammed Shami","39.545","80","68","89.296","27","45.36","48","3.94"
"ODI","1144522",9,2,12611,"HH Pandya","74.091","178","60","157.773","121","158.60","144","6.07"
"ODI","1144523",2,1,1114,"TG Southee","19.833","70","70","79.070","17","8.16","39","4.44"
"ODI","1144523",2,1,8367,"JDS Neesham","74.083","126","41","128.526","68","63.36","97","6.32"
"ODI","1144523",2,1,8515,"C de Grandhomme","3.750","6","11","5.946","0","0.00","1","1.25"
"ODI","1144523",2,1,9640,"TA Boult","83.917","209","56","184.522","151","203.00","179","6.27"
"ODI","1144523",2,1,13115,"MJ Santner","53.417","116","65","120.216","57","61.92","80","5.92"
"ODI","1144523",2,1,13311,"MJ Henry","96.250","211","54","242.714","153","183.08","181","7.08"
"ODI","1144523",4,2,2052,"AU Rashid","33.333","57","30","58.899","28","14.08","39","6.11"
"ODI","1144523",4,2,4336,"CR Woakes","26.250","57","44","62.330","10","16.80","38","4.21"
"ODI","1144523",4,2,4852,"JC Archer","82.917","83","17","89.687","42","70.56","72","5.40"
"ODI","1144523",4,2,8104,"MA Wood","70.417","111","34","108.105","60","49.20","92","6.47"
"ODI","1144523",4,2,8865,"LE Plunkett","44.167","68","28","66.697","21","28.20","46","5.07"
"ODI","1144523",4,2,9353,"JE Root","6.667","18","15","16.650","0","0.00","7","2.92"
"ODI","1144523",4,2,12885,"BA Stokes","59.167","58","10","48.455","29","29.80","49","6.34"
"ODI","1144524",6,1,827,"Sayed Shirzad","67.833","88","56","107.502","41","28.96","58","5.64"
"ODI","1144524",6,1,1778,"Dawlat Zadran","99.167","284","73","304.544","232","361.52","258","5.85"
"ODI","1144524",6,1,5410,"Rashid Khan","73.500","90","52","87.114","31","42.20","61","5.20"
"ODI","1144524",6,1,5603,"Mohammad Nabi","51.333","74","56","72.072","15","21.00","46","4.66"
"ODI","1144524",6,1,7198,"Mujeeb Ur Rahman","33.167","60","52","65.705","0","0.00","35","4.05"
"ODI","1144524",6,1,9126,"Gulbadin Naib","21.250","18","18","18.198","0","0.00","10","4.17"
"ODI","1144524",7,2,871,"JO Holder","30.417","48","46","50.271","0","0.00","26","4.16"
"ODI","1144524",7,2,6907,"KAJ Roach","85.000","111","37","123.642","54","63.56","87","5.70"
"ODI","1144524",7,2,9276,"SS Cottrell","25.417","42","43","48.690","0","0.00","21","3.18"
"ODI","1144524",7,2,10412,"FA Allen","15.417","18","26","16.986","0","0.00","5","2.08"
"ODI","1144524",7,2,11398,"O Thomas","41.667","42","43","51.228","1","0.48","23","4.32"
"ODI","1144524",7,2,12585,"CH Gayle","51.667","44","28","40.650","9","8.60","24","4.09"
"ODI","1144524",7,2,13041,"CR Brathwaite","92.500","146","63","175.300","96","73.56","114","6.73"
"ODI","1144525",8,1,600,"Mustafizur Rahman","73.273","98","75","116.642","43","38.88","62","5.48"
"ODI","1144525",8,1,7210,"Shakib Al Hasan","31.182","60","57","60.250","0","0.00","20","2.50"
"ODI","1144525",8,1,7863,"Mosaddek Hossain","19.091","24","27","20.475","0","0.00","10","3.13"
"ODI","1144525",8,1,10330,"Mohammad Saifuddin","81.364","93","77","109.874","42","50.52","61","4.74"
"ODI","1144525",8,1,11367,"Mehedi Hasan Miraz","66.545","81","30","86.996","22","23.36","59","5.50"
"ODI","1144525",8,1,12939,"Mashrafe Mortaza","23.545","42","46","43.992","0","0.00","12","2.14"
"ODI","1144525",9,2,3948,"Shaheen Shah Afridi","100.000","222","35","211.546","173","210.24","201","7.08"
"ODI","1144525",9,2,8873,"Mohammad Hafeez","32.182","36","32","40.794","0","0.00","18","3.08"
"ODI","1144525",9,2,8985,"Imad Wasim","26.364","36","26","31.944","0","0.00","16","3.33"
"ODI","1144525",9,2,9042,"Shadab Khan","44.818","75","59","74.340","23","14.80","45","4.96"
"ODI","1144525",9,2,10298,"Wahab Riaz","81.455","78","33","80.650","37","43.40","58","5.58"
"ODI","1144525",9,2,12934,"Mohammad Amir","61.545","58","31","63.770","17","28.56","39","4.29"
"ODI","1144526",1,2,851,"NLTC Perera","20.556","60","34","62.358","0","0.00","32","4.00"
"ODI","1144526",1,2,7182,"DM de Silva","5.000","36","51","36.618","0","0.00","13","2.71"
"ODI","1144526",1,2,7346,"CAK Rajitha","94.444","313","47","283.020","266","371.60","291","6.89"
"ODI","1144526",1,2,9229,"SL Malinga","75.556","184","82","217.742","125","138.40","144","6.77"
"ODI","1144526",1,2,9897,"I Udana","81.667","154","50","171.934","98","108.16","126","7.12"
"ODI","1144526",45,1,2615,"B Kumar","59.444","101","73","141.651","42","33.92","67","5.39"
"ODI","1144526",45,1,3981,"JJ Bumrah","80.000","145","37","199.465","88","102.56","121","6.49"
"ODI","1144526",45,1,8075,"Kuldeep Yadav","26.111","70","58","74.405","11","14.60","36","3.86"
"ODI","1144526",45,1,12611,"HH Pandya","16.667","64","50","71.162","5","8.40","29","3.45"
"ODI","1144526",45,1,14658,"RA Jadeja","45.556","76","40","79.750","17","28.56","53","5.23"
"ODI","1144527",3,2,987,"D Pretorius","96.923","359","27","416.030","325","481.56","349","6.73"
"ODI","1144527",3,2,2619,"JP Duminy","23.333","24","22","20.280","0","0.00","11","3.44"
"ODI","1144527",3,2,9178,"T Shamsi","18.077","54","62","53.365","0","0.00","20","2.89"
"ODI","1144527",3,2,9842,"AL Phehlukwayo","60.769","64","22","75.049","49","27.04","52","7.27"
"ODI","1144527",3,2,9930,"Imran Tahir","66.026","164","59","189.080","111","185.52","133","4.99"
"ODI","1144527",3,2,13198,"K Rabada","79.359","250","56","259.264","193","233.60","223","6.85"
"ODI","1144527",3,2,14460,"CH Morris","37.051","67","63","82.131","14","11.84","37","4.52"
"ODI","1144527",5,1,2742,"SPD Smith","31.282","6","5","6.336","0","0.00","4","5.00"
"ODI","1144527",5,1,3597,"MA Starc","71.026","145","59","206.538","93","94.88","118","6.97"
"ODI","1144527",5,1,4151,"JP Behrendorff","78.590","188","55","214.916","141","156.32","161","7.48"
"ODI","1144527",5,1,8624,"NM Lyon","85.769","232","53","244.602","174","257.40","204","6.59"
"ODI","1144527",5,1,10490,"GJ Maxwell","24.103","60","57","61.225","0","0.00","22","2.80"
"ODI","1144527",5,1,12473,"MP Stoinis","14.231","18","19","16.055","0","0.00","5","2.08"
"ODI","1144527",5,1,12794,"PJ Cummins","48.077","76","66","99.774","23","25.44","50","5.31"
"ODI","1144528",1,2,2685,"LH Ferguson","54.000","120","43","116.672","61","29.28","96","6.85"
"ODI","1144528",1,2,8367,"JDS Neesham","15.000","62","49","54.469","18","8.64","39","5.27"
"ODI","1144528",1,2,8515,"C de Grandhomme","0.000","12","13","10.101","0","0.00","4","2.50"
"ODI","1144528",1,2,9640,"TA Boult","93.000","497","42","479.907","439","587.68","473","6.82"
"ODI","1144528",1,2,13115,"MJ Santner","74.000","279","34","178.022","221","282.60","259","6.98"
"ODI","1144528",1,2,13311,"MJ Henry","93.000","666","37","585.734","609","991.92","648","5.88"
"ODI","1144528",4,1,2615,"B Kumar","61.000","117","43","110.753","60","51.20","89","6.22"
"ODI","1144528",4,1,3981,"JJ Bumrah","50.000","101","39","89.568","42","70.56","72","4.51"
"ODI","1144528",4,1,4983,"YS Chahal","69.000","158","63","128.292","99","136.60","126","6.01"
"ODI","1144528",4,1,12611,"HH Pandya","26.000","83","55","68.709","24","19.20","52","5.08"
"ODI","1144528",4,1,14658,"RA Jadeja","19.000","69","34","48.933","10","14.00","47","5.11"
"ODI","1144529",2,2,2742,"SPD Smith","20.455","6","21","9.947","0","0.00","1","1.25"
"ODI","1144529",2,2,3597,"MA Starc","73.636","112","70","160.239","59","82.60","89","5.80"
"ODI","1144529",2,2,4151,"JP Behrendorff","47.455","49","38","70.830","0","0.00","31","4.16"
"ODI","1144529",2,2,8624,"NM Lyon","28.545","30","49","37.518","0","0.00","9","2.25"
"ODI","1144529",2,2,12473,"MP Stoinis","38.909","12","13","18.473","0","0.00","7","4.38"
"ODI","1144529",2,2,12794,"PJ Cummins","67.818","71","34","102.225","30","41.60","57","5.81"
"ODI","1144529",3,1,2052,"AU Rashid","76.545","209","54","263.103","152","163.60","175","6.28"
"ODI","1144529",3,1,4336,"CR Woakes","89.636","277","20","460.216","232","356.48","266","6.17"
"ODI","1144529",3,1,4852,"JC Archer","98.182","319","32","434.981","261","387.92","297","6.37"
"ODI","1144529",3,1,8104,"MA Wood","57.091","61","45","106.387","8","3.84","34","4.60"
"ODI","1144529",3,1,8865,"LE Plunkett","37.182","48","44","68.938","0","0.00","25","4.16"
"ODI","1144529",3,1,12885,"BA Stokes","26.818","24","22","30.696","0","0.00","12","3.75"
"ODI","1144530",2,2,2685,"LH Ferguson","98.182","279","50","244.314","222","237.64","254","7.76"
"ODI","1144530",2,2,8367,"JDS Neesham","82.364","170","43","133.392","131","145.60","147","6.86"
"ODI","1144530",2,2,8515,"C de Grandhomme","52.909","85","25","62.502","26","36.40","66","5.82"
"ODI","1144530",2,2,9640,"TA Boult","18.182","60","67","54.424","0","0.00","31","3.50"
